ngay_ban,san_pham,khu_vuc,so_cuoc_goi,thoi_gian_trung_binh,so_luong_ban,camera_truoc,ram,the_nho,dung_luong_pin,man_hinh_rong,don_gia
2018-01-30,OPPO A93,Hà Nội,202,312,1891,16,8,256,4000,6.43,6800000
2018-01-31,OPPO A93,Hà Nội,350,460,1165,16,8,256,4000,6.43,6800000
2018-02-01,OPPO A93,Hà Nội,351,348,3403,16,8,256,4000,6.43,6800000
2018-02-02,OPPO A93,Hà Nội,245,345,3140,16,8,256,4000,6.43,6800000
2018-02-03,OPPO A93,Hà Nội,373,418,3719,16,8,256,4000,6.43,6800000
2018-02-04,OPPO A93,Hà Nội,369,397,1748,16,8,256,4000,6.43,6800000
2018-02-05,OPPO A93,Hà Nội,183,262,2899,16,8,256,4000,6.43,6800000
2018-02-06,OPPO A93,Hà Nội,375,335,2566,16,8,256,4000,6.43,6800000
2018-02-07,OPPO A93,Hà Nội,278,328,3684,16,8,256,4000,6.43,6800000
2018-02-08,OPPO A93,Hà Nội,206,459,2794,16,8,256,4000,6.43,6800000
2018-02-09,OPPO A93,Hà Nội,199,341,2273,16,8,256,4000,6.43,6800000
2018-02-10,OPPO A93,Hà Nội,200,227,3900,16,8,256,4000,6.43,6800000
2018-02-11,OPPO A93,Hà Nội,389,340,3686,16,8,256,4000,6.43,6800000
2018-02-12,OPPO A93,Hà Nội,311,316,2695,16,8,256,4000,6.43,6800000
2018-02-13,OPPO A93,Hà Nội,381,481,2390,16,8,256,4000,6.43,6800000
2018-02-14,OPPO A93,Hà Nội,327,318,2143,16,8,256,4000,6.43,6800000
2018-02-15,OPPO A93,Hà Nội,229,316,3497,16,8,256,4000,6.43,6800000
2018-02-16,OPPO A93,Hà Nội,228,323,3479,16,8,256,4000,6.43,6800000
2018-02-17,OPPO A93,Hà Nội,205,332,1461,16,8,256,4000,6.43,6800000
2018-02-18,OPPO A93,Hà Nội,100,491,3369,16,8,256,4000,6.43,6800000
2018-02-19,OPPO A93,Hà Nội,158,477,2849,16,8,256,4000,6.43,6800000
2018-02-20,OPPO A93,Hà Nội,303,456,1952,16,8,256,4000,6.43,6800000
2018-02-21,OPPO A93,Hà Nội,161,393,1253,16,8,256,4000,6.43,6800000
2018-02-22,OPPO A93,Hà Nội,164,300,2898,16,8,256,4000,6.43,6800000
2018-02-23,OPPO A93,Hà Nội,102,234,2403,16,8,256,4000,6.43,6800000
2018-02-24,OPPO A93,Hà Nội,332,237,3558,16,8,256,4000,6.43,6800000
2018-02-25,OPPO A93,Hà Nội,108,435,3796,16,8,256,4000,6.43,6800000
2018-02-26,OPPO A93,Hà Nội,345,461,2831,16,8,256,4000,6.43,6800000
2018-02-27,OPPO A93,Hà Nội,172,422,3355,16,8,256,4000,6.43,6800000
2018-02-28,OPPO A93,Hà Nội,199,377,2380,16,8,256,4000,6.43,6800000
2018-03-01,OPPO A93,Hà Nội,212,417,2817,16,8,256,4000,6.43,6800000
2018-03-02,OPPO A93,Hà Nội,204,231,2596,16,8,256,4000,6.43,6800000
2018-03-03,OPPO A93,Hà Nội,323,379,2883,16,8,256,4000,6.43,6800000
2018-03-04,OPPO A93,Hà Nội,370,368,2967,16,8,256,4000,6.43,6800000
2018-03-05,OPPO A93,Hà Nội,331,468,3941,16,8,256,4000,6.43,6800000
2018-03-06,OPPO A93,Hà Nội,241,385,2550,16,8,256,4000,6.43,6800000
2018-03-07,OPPO A93,Hà Nội,152,422,1296,16,8,256,4000,6.43,6800000
2018-03-08,OPPO A93,Hà Nội,299,432,3505,16,8,256,4000,6.43,6800000
2018-03-09,OPPO A93,Hà Nội,164,208,2605,16,8,256,4000,6.43,6800000
2018-03-10,OPPO A93,Hà Nội,104,378,2469,16,8,256,4000,6.43,6800000
2018-03-11,OPPO A93,Hà Nội,159,344,3665,16,8,256,4000,6.43,6800000
2018-03-12,OPPO A93,Hà Nội,253,496,2823,16,8,256,4000,6.43,6800000
2018-03-13,OPPO A93,Hà Nội,354,250,2083,16,8,256,4000,6.43,6800000
2018-03-14,OPPO A93,Hà Nội,150,253,1416,16,8,256,4000,6.43,6800000
2018-03-15,OPPO A93,Hà Nội,126,415,3172,16,8,256,4000,6.43,6800000
2018-03-16,OPPO A93,Hà Nội,201,328,4003,16,8,256,4000,6.43,6800000
2018-03-17,OPPO A93,Hà Nội,141,235,3875,16,8,256,4000,6.43,6800000
2018-03-18,OPPO A93,Hà Nội,182,288,3950,16,8,256,4000,6.43,6800000
2018-03-19,OPPO A93,Hà Nội,223,350,2103,16,8,256,4000,6.43,6800000
2018-03-20,OPPO A93,Hà Nội,127,461,1952,16,8,256,4000,6.43,6800000
2018-03-21,OPPO A93,Hà Nội,368,479,2672,16,8,256,4000,6.43,6800000
2018-03-22,OPPO A93,Hà Nội,200,433,3280,16,8,256,4000,6.43,6800000
2018-03-23,OPPO A93,Hà Nội,228,483,3120,16,8,256,4000,6.43,6800000
2018-03-24,OPPO A93,Hà Nội,159,237,1726,16,8,256,4000,6.43,6800000
2018-03-25,OPPO A93,Hà Nội,399,219,1248,16,8,256,4000,6.43,6800000
2018-03-26,OPPO A93,Hà Nội,398,362,2260,16,8,256,4000,6.43,6800000
2018-03-27,OPPO A93,Hà Nội,274,442,2094,16,8,256,4000,6.43,6800000
2018-03-28,OPPO A93,Hà Nội,173,255,1576,16,8,256,4000,6.43,6800000
2018-09-19,Realme 6 Pro,Hà Nội,1150,444,2860,64,8,256,4300,6.6,4650000
2018-09-20,Realme 6 Pro,Hà Nội,521,506,5620,64,8,256,4300,6.6,4650000
2018-09-21,Realme 6 Pro,Hà Nội,354,425,3884,64,8,256,4300,6.6,4650000
2018-09-22,Realme 6 Pro,Hà Nội,475,436,3054,64,8,256,4300,6.6,4650000
2018-09-23,Realme 6 Pro,Hà Nội,511,256,4160,64,8,256,4300,6.6,4650000
2018-09-24,Realme 6 Pro,Hà Nội,1266,297,4992,64,8,256,4300,6.6,4650000
2018-09-25,Realme 6 Pro,Hà Nội,630,399,2338,64,8,256,4300,6.6,4650000
2018-09-26,Realme 6 Pro,Hà Nội,857,297,3412,64,8,256,4300,6.6,4650000
2018-09-27,Realme 6 Pro,Hà Nội,534,263,5887,64,8,256,4300,6.6,4650000
2018-09-28,Realme 6 Pro,Hà Nội,452,317,3025,64,8,256,4300,6.6,4650000
2018-09-29,Realme 6 Pro,Hà Nội,956,372,3885,64,8,256,4300,6.6,4650000
2018-09-30,Realme 6 Pro,Hà Nội,1239,460,4512,64,8,256,4300,6.6,4650000
2018-10-01,Realme 6 Pro,Hà Nội,1040,395,1060,64,8,256,4300,6.6,4650000
2018-10-02,Realme 6 Pro,Hà Nội,706,317,5464,64,8,256,4300,6.6,4650000
2018-10-03,Realme 6 Pro,Hà Nội,903,214,4520,64,8,256,4300,6.6,4650000
2018-10-04,Realme 6 Pro,Hà Nội,496,394,5198,64,8,256,4300,6.6,4650000
2018-10-05,Realme 6 Pro,Hà Nội,472,431,2145,64,8,256,4300,6.6,4650000
2018-10-06,Realme 6 Pro,Hà Nội,1264,450,4585,64,8,256,4300,6.6,4650000
2018-10-07,Realme 6 Pro,Hà Nội,436,443,4162,64,8,256,4300,6.6,4650000
2018-10-08,Realme 6 Pro,Hà Nội,686,255,1353,64,8,256,4300,6.6,4650000
2018-10-09,Realme 6 Pro,Hà Nội,519,480,2919,64,8,256,4300,6.6,4650000
2018-10-10,Realme 6 Pro,Hà Nội,473,332,2288,64,8,256,4300,6.6,4650000
2018-10-11,Realme 6 Pro,Hà Nội,441,223,5225,64,8,256,4300,6.6,4650000
2018-10-12,Realme 6 Pro,Hà Nội,473,417,2373,64,8,256,4300,6.6,4650000
2018-10-13,Realme 6 Pro,Hà Nội,949,398,5030,64,8,256,4300,6.6,4650000
2018-10-14,Realme 6 Pro,Hà Nội,668,300,3828,64,8,256,4300,6.6,4650000
2018-10-15,Realme 6 Pro,Hà Nội,1295,366,3401,64,8,256,4300,6.6,4650000
2018-10-16,Realme 6 Pro,Hà Nội,550,310,2893,64,8,256,4300,6.6,4650000
2018-10-17,Realme 6 Pro,Hà Nội,324,228,1106,64,8,256,4300,6.6,4650000
2018-10-18,Realme 6 Pro,Hà Nội,788,434,3394,64,8,256,4300,6.6,4650000
2018-10-19,Realme 6 Pro,Hà Nội,414,421,4097,64,8,256,4300,6.6,4650000
2018-10-20,Realme 6 Pro,Hà Nội,1055,377,5964,64,8,256,4300,6.6,4650000
2018-10-21,Realme 6 Pro,Hà Nội,878,341,4941,64,8,256,4300,6.6,4650000
2018-10-22,Realme 6 Pro,Hà Nội,1054,262,2086,64,8,256,4300,6.6,4650000
2018-10-23,Realme 6 Pro,Hà Nội,1225,481,5504,64,8,256,4300,6.6,4650000
2018-10-24,Realme 6 Pro,Hà Nội,1062,389,2208,64,8,256,4300,6.6,4650000
2018-10-25,Realme 6 Pro,Hà Nội,773,378,3640,64,8,256,4300,6.6,4650000
2018-10-26,Realme 6 Pro,Hà Nội,1158,386,3950,64,8,256,4300,6.6,4650000
2018-10-27,Realme 6 Pro,Hà Nội,808,441,5620,64,8,256,4300,6.6,4650000
2018-10-28,Realme 6 Pro,Hà Nội,1212,483,2893,64,8,256,4300,6.6,4650000
2018-10-29,Realme 6 Pro,Hà Nội,1170,265,4362,64,8,256,4300,6.6,4650000
2018-10-30,Realme 6 Pro,Hà Nội,749,302,2163,64,8,256,4300,6.6,4650000
2018-10-31,Realme 6 Pro,Hà Nội,767,276,3643,64,8,256,4300,6.6,4650000
2018-11-01,Realme 6 Pro,Hà Nội,339,294,3075,64,8,256,4300,6.6,4650000
2018-11-02,Realme 6 Pro,Hà Nội,748,508,4731,64,8,256,4300,6.6,4650000
2018-11-03,Realme 6 Pro,Hà Nội,532,303,4003,64,8,256,4300,6.6,4650000
2018-11-04,Realme 6 Pro,Hà Nội,475,320,5362,64,8,256,4300,6.6,4650000
2018-11-05,Realme 6 Pro,Hà Nội,926,401,4650,64,8,256,4300,6.6,4650000
2018-11-06,Realme 6 Pro,Hà Nội,653,489,5295,64,8,256,4300,6.6,4650000
2018-11-07,Realme 6 Pro,Hà Nội,923,336,4195,64,8,256,4300,6.6,4650000
2018-11-08,Realme 6 Pro,Hà Nội,663,508,1617,64,8,256,4300,6.6,4650000
2018-11-09,Realme 6 Pro,Hà Nội,962,361,4818,64,8,256,4300,6.6,4650000
2018-11-10,Realme 6 Pro,Hà Nội,1192,432,3679,64,8,256,4300,6.6,4650000
2018-11-11,Realme 6 Pro,Hà Nội,1058,258,3731,64,8,256,4300,6.6,4650000
2018-11-12,Realme 6 Pro,Hà Nội,1091,477,1000,64,8,256,4300,6.6,4650000
2018-11-13,Realme 6 Pro,Hà Nội,441,350,4966,64,8,256,4300,6.6,4650000
2018-11-14,Realme 6 Pro,Hà Nội,1010,311,3060,64,8,256,4300,6.6,4650000
2018-11-15,Realme 6 Pro,Hà Nội,1048,467,4142,64,8,256,4300,6.6,4650000
2018-11-16,Realme 6 Pro,Hà Nội,1203,223,1545,64,8,256,4300,6.6,4650000
2018-11-17,Realme 6 Pro,Hà Nội,514,361,5883,64,8,256,4300,6.6,4650000
2018-11-18,Realme 6 Pro,Hà Nội,1090,426,1030,64,8,256,4300,6.6,4650000
2018-11-19,Realme 6 Pro,Hà Nội,1138,413,5307,64,8,256,4300,6.6,4650000
2018-11-20,Realme 6 Pro,Hà Nội,1184,244,4145,64,8,256,4300,6.6,4650000
2018-11-21,Realme 6 Pro,Hà Nội,895,498,3066,64,8,256,4300,6.6,4650000
2018-11-22,Realme 6 Pro,Hà Nội,1179,401,5451,64,8,256,4300,6.6,4650000
2018-11-23,Realme 6 Pro,Hà Nội,382,371,1556,64,8,256,4300,6.6,4650000
2018-11-24,Realme 6 Pro,Hà Nội,749,237,4761,64,8,256,4300,6.6,4650000
2018-11-25,Realme 6 Pro,Hà Nội,586,447,3587,64,8,256,4300,6.6,4650000
2018-11-26,Realme 6 Pro,Hà Nội,773,441,3633,64,8,256,4300,6.6,4650000
2018-11-27,Realme 6 Pro,Hà Nội,619,419,2736,64,8,256,4300,6.6,4650000
2018-11-28,Realme 6 Pro,Hà Nội,956,426,5873,64,8,256,4300,6.6,4650000
2018-11-29,Realme 6 Pro,Hà Nội,462,387,4549,64,8,256,4300,6.6,4650000
2018-11-30,Realme 6 Pro,Hà Nội,638,358,1102,64,8,256,4300,6.6,4650000
2018-12-01,Realme 6 Pro,Hà Nội,1067,443,3221,64,8,256,4300,6.6,4650000
2018-12-02,Realme 6 Pro,Hà Nội,742,334,2248,64,8,256,4300,6.6,4650000
2018-12-03,Realme 6 Pro,Hà Nội,758,423,3720,64,8,256,4300,6.6,4650000
2018-12-04,Realme 6 Pro,Hà Nội,841,335,3983,64,8,256,4300,6.6,4650000
2018-12-05,Realme 6 Pro,Hà Nội,1108,450,4250,64,8,256,4300,6.6,4650000
2018-12-06,Realme 6 Pro,Hà Nội,401,375,2553,64,8,256,4300,6.6,4650000
2018-12-07,Realme 6 Pro,Hà Nội,894,267,5997,64,8,256,4300,6.6,4650000
2018-12-08,Realme 6 Pro,Hà Nội,732,415,2426,64,8,256,4300,6.6,4650000
2018-12-09,Realme 6 Pro,Hà Nội,817,339,5780,64,8,256,4300,6.6,4650000
2018-12-10,Realme 6 Pro,Hà Nội,469,329,2293,64,8,256,4300,6.6,4650000
2018-12-11,Realme 6 Pro,Hà Nội,988,240,2867,64,8,256,4300,6.6,4650000
2018-12-12,Realme 6 Pro,Hà Nội,986,369,2371,64,8,256,4300,6.6,4650000
2018-12-13,Realme 6 Pro,Hà Nội,304,456,1595,64,8,256,4300,6.6,4650000
2018-12-14,Realme 6 Pro,Hà Nội,531,421,5231,64,8,256,4300,6.6,4650000
2018-12-15,Realme 6 Pro,Hà Nội,678,365,2694,64,8,256,4300,6.6,4650000
2018-12-16,Realme 6 Pro,Hà Nội,1236,230,3322,64,8,256,4300,6.6,4650000
2018-12-17,Realme 6 Pro,Hà Nội,882,443,1867,64,8,256,4300,6.6,4650000
2018-12-18,Realme 6 Pro,Hà Nội,926,371,4180,64,8,256,4300,6.6,4650000
2018-12-19,Realme 6 Pro,Hà Nội,1094,264,1688,64,8,256,4300,6.6,4650000
2018-12-20,Realme 6 Pro,Hà Nội,789,345,3759,64,8,256,4300,6.6,4650000
2018-12-21,Realme 6 Pro,Hà Nội,738,233,4602,64,8,256,4300,6.6,4650000
2018-12-22,Realme 6 Pro,Hà Nội,799,463,5508,64,8,256,4300,6.6,4650000
2018-12-23,Realme 6 Pro,Hà Nội,873,488,1303,64,8,256,4300,6.6,4650000
2018-12-24,Realme 6 Pro,Hà Nội,1042,224,4024,64,8,256,4300,6.6,4650000
2018-12-25,Realme 6 Pro,Hà Nội,983,232,2322,64,8,256,4300,6.6,4650000
2018-12-26,Realme 6 Pro,Hà Nội,859,218,5199,64,8,256,4300,6.6,4650000
2018-12-27,Realme 6 Pro,Hà Nội,1053,446,1739,64,8,256,4300,6.6,4650000
2018-12-28,Realme 6 Pro,Hà Nội,1257,487,2162,64,8,256,4300,6.6,4650000
2018-12-29,Realme 6 Pro,Hà Nội,1161,436,2353,64,8,256,4300,6.6,4650000
2018-12-30,Realme 6 Pro,Hà Nội,1079,299,1387,64,8,256,4300,6.6,4650000
2018-12-31,Realme 6 Pro,Hà Nội,912,385,3277,64,8,256,4300,6.6,4650000
2019-01-01,Realme 6 Pro,Hà Nội,398,484,4681,64,8,256,4300,6.6,4650000
2019-01-02,Realme 6 Pro,Hà Nội,1159,480,5199,64,8,256,4300,6.6,4650000
2019-01-03,Realme 6 Pro,Hà Nội,868,249,3949,64,8,256,4300,6.6,4650000
2019-01-04,Realme 6 Pro,Hà Nội,846,427,2661,64,8,256,4300,6.6,4650000
2019-01-05,Realme 6 Pro,Hà Nội,602,227,4184,64,8,256,4300,6.6,4650000
2019-01-06,Realme 6 Pro,Hà Nội,381,455,4256,64,8,256,4300,6.6,4650000
2019-01-07,Realme 6 Pro,Hà Nội,1118,345,1583,64,8,256,4300,6.6,4650000
2019-01-08,Realme 6 Pro,Hà Nội,619,391,1054,64,8,256,4300,6.6,4650000
2019-01-09,Realme 6 Pro,Hà Nội,615,392,2383,64,8,256,4300,6.6,4650000
2019-01-10,Realme 6 Pro,Hà Nội,1090,501,2308,64,8,256,4300,6.6,4650000
2019-01-11,Realme 6 Pro,Hà Nội,586,453,5985,64,8,256,4300,6.6,4650000
2019-01-12,Realme 6 Pro,Hà Nội,990,347,3204,64,8,256,4300,6.6,4650000
2019-01-13,Realme 6 Pro,Hà Nội,1264,298,1119,64,8,256,4300,6.6,4650000
2019-01-14,Realme 6 Pro,Hà Nội,1007,472,1901,64,8,256,4300,6.6,4650000
2019-01-15,Realme 6 Pro,Hà Nội,912,500,5732,64,8,256,4300,6.6,4650000
2019-01-16,Realme 6 Pro,Hà Nội,1015,484,5977,64,8,256,4300,6.6,4650000
2019-01-17,Realme 6 Pro,Hà Nội,711,321,4086,64,8,256,4300,6.6,4650000
2019-01-18,Realme 6 Pro,Hà Nội,642,230,5750,64,8,256,4300,6.6,4650000
2019-01-19,Realme 6 Pro,Hà Nội,801,302,1936,64,8,256,4300,6.6,4650000
2018-03-29,Realme 6 Pro,Hà Nội,407,375,1458,64,8,256,4300,6.6,4650000
2018-03-30,Realme 6 Pro,Hà Nội,425,369,2030,64,8,256,4300,6.6,4650000
2018-03-31,Realme 6 Pro,Hà Nội,1260,502,5086,64,8,256,4300,6.6,4650000
2018-04-01,Realme 6 Pro,Hà Nội,1082,320,5899,64,8,256,4300,6.6,4650000
2018-04-02,Realme 6 Pro,Hà Nội,1282,506,4612,64,8,256,4300,6.6,4650000
2018-04-03,Realme 6 Pro,Hà Nội,381,351,4205,64,8,256,4300,6.6,4650000
2018-04-04,Realme 6 Pro,Hà Nội,1185,410,3253,64,8,256,4300,6.6,4650000
2018-04-05,Realme 6 Pro,Hà Nội,558,455,3392,64,8,256,4300,6.6,4650000
2018-04-06,Realme 6 Pro,Hà Nội,475,447,3984,64,8,256,4300,6.6,4650000
2018-04-07,Realme 6 Pro,Hà Nội,780,410,1592,64,8,256,4300,6.6,4650000
2018-04-08,Realme 6 Pro,Hà Nội,1184,352,2772,64,8,256,4300,6.6,4650000
2018-04-09,Realme 6 Pro,Hà Nội,767,410,1678,64,8,256,4300,6.6,4650000
2018-04-10,Realme 6 Pro,Hà Nội,695,256,3411,64,8,256,4300,6.6,4650000
2018-04-11,Realme 6 Pro,Hà Nội,665,306,3107,64,8,256,4300,6.6,4650000
2018-04-12,Realme 6 Pro,Hà Nội,675,223,1989,64,8,256,4300,6.6,4650000
2018-04-13,Realme 6 Pro,Hà Nội,746,506,3614,64,8,256,4300,6.6,4650000
2018-04-14,Realme 6 Pro,Hà Nội,853,295,4868,64,8,256,4300,6.6,4650000
2018-04-15,Realme 6 Pro,Hà Nội,643,405,4729,64,8,256,4300,6.6,4650000
2018-04-16,Realme 6 Pro,Hà Nội,534,220,5296,64,8,256,4300,6.6,4650000
2018-04-17,Realme 6 Pro,Hà Nội,1266,322,3450,64,8,256,4300,6.6,4650000
2018-04-18,Realme 6 Pro,Hà Nội,568,327,3132,64,8,256,4300,6.6,4650000
2018-04-19,Realme 6 Pro,Hà Nội,1154,451,1396,64,8,256,4300,6.6,4650000
2018-04-20,Realme 6 Pro,Hà Nội,772,458,2121,64,8,256,4300,6.6,4650000
2018-04-21,Realme 6 Pro,Hà Nội,1014,481,3120,64,8,256,4300,6.6,4650000
2018-04-22,Realme 6 Pro,Hà Nội,464,445,2822,64,8,256,4300,6.6,4650000
2018-04-23,Realme 6 Pro,Hà Nội,361,409,1062,64,8,256,4300,6.6,4650000
2018-04-24,Realme 6 Pro,Hà Nội,850,360,4795,64,8,256,4300,6.6,4650000
2018-04-25,Realme 6 Pro,Hà Nội,493,492,2323,64,8,256,4300,6.6,4650000
2018-04-26,Realme 6 Pro,Hà Nội,967,478,3251,64,8,256,4300,6.6,4650000
2018-04-27,Realme 6 Pro,Hà Nội,300,408,5137,64,8,256,4300,6.6,4650000
2018-04-28,Realme 6 Pro,Hà Nội,614,417,4689,64,8,256,4300,6.6,4650000
2018-04-29,Realme 6 Pro,Hà Nội,893,370,1576,64,8,256,4300,6.6,4650000
2018-04-30,Realme 6 Pro,Hà Nội,1156,296,1588,64,8,256,4300,6.6,4650000
2018-05-01,Realme 6 Pro,Hà Nội,1277,427,2590,64,8,256,4300,6.6,4650000
2018-05-02,Realme 6 Pro,Hà Nội,1117,415,4413,64,8,256,4300,6.6,4650000
2018-05-03,Realme 6 Pro,Hà Nội,307,328,5691,64,8,256,4300,6.6,4650000
2018-05-04,Realme 6 Pro,Hà Nội,441,460,2159,64,8,256,4300,6.6,4650000
2018-05-05,Realme 6 Pro,Hà Nội,1123,252,2337,64,8,256,4300,6.6,4650000
2018-05-06,Realme 6 Pro,Hà Nội,1231,345,1841,64,8,256,4300,6.6,4650000
2018-05-07,Realme 6 Pro,Hà Nội,1144,252,5904,64,8,256,4300,6.6,4650000
2018-05-08,Realme 6 Pro,Hà Nội,400,248,2871,64,8,256,4300,6.6,4650000
2018-05-09,Realme 6 Pro,Hà Nội,606,421,3345,64,8,256,4300,6.6,4650000
2018-05-10,Realme 6 Pro,Hà Nội,1006,428,1114,64,8,256,4300,6.6,4650000
2018-05-11,Realme 6 Pro,Hà Nội,1281,436,2339,64,8,256,4300,6.6,4650000
2018-05-12,Realme 6 Pro,Hà Nội,537,501,5573,64,8,256,4300,6.6,4650000
2018-05-13,Realme 6 Pro,Hà Nội,597,334,5540,64,8,256,4300,6.6,4650000
2018-05-14,Realme 6 Pro,Hà Nội,428,301,2899,64,8,256,4300,6.6,4650000
2018-05-15,Realme 6 Pro,Hà Nội,377,313,5494,64,8,256,4300,6.6,4650000
2018-05-16,Realme 6 Pro,Hà Nội,400,215,2795,64,8,256,4300,6.6,4650000
2018-05-17,Realme 6 Pro,Hà Nội,1030,255,1884,64,8,256,4300,6.6,4650000
2018-05-18,Realme 6 Pro,Hà Nội,867,287,5214,64,8,256,4300,6.6,4650000
2018-05-19,Realme 6 Pro,Hà Nội,1169,368,1280,64,8,256,4300,6.6,4650000
2018-05-20,Realme 6 Pro,Hà Nội,1167,423,3941,64,8,256,4300,6.6,4650000
2018-05-21,Realme 6 Pro,Hà Nội,941,401,3506,64,8,256,4300,6.6,4650000
2018-05-22,Realme 6 Pro,Hà Nội,951,412,4602,64,8,256,4300,6.6,4650000
2018-05-23,Realme 6 Pro,Hà Nội,733,407,5334,64,8,256,4300,6.6,4650000
2018-05-24,Realme 6 Pro,Hà Nội,848,361,1456,64,8,256,4300,6.6,4650000
2018-05-25,Realme 6 Pro,Hà Nội,540,444,4768,64,8,256,4300,6.6,4650000
2018-05-26,Realme 6 Pro,Hà Nội,862,437,1912,64,8,256,4300,6.6,4650000
2018-05-27,Realme 6 Pro,Hà Nội,722,265,1345,64,8,256,4300,6.6,4650000
2018-05-28,Realme 6 Pro,Hà Nội,623,285,3152,64,8,256,4300,6.6,4650000
2018-05-29,Realme 6 Pro,Hà Nội,1273,251,4074,64,8,256,4300,6.6,4650000
2018-05-30,Realme 6 Pro,Hà Nội,799,492,4437,64,8,256,4300,6.6,4650000
2018-05-31,Realme 6 Pro,Hà Nội,505,367,4381,64,8,256,4300,6.6,4650000
2018-06-01,Realme 6 Pro,Hà Nội,677,280,3840,64,8,256,4300,6.6,4650000
2018-06-02,Realme 6 Pro,Hà Nội,379,312,3387,64,8,256,4300,6.6,4650000
2018-06-03,Realme 6 Pro,Hà Nội,1298,475,3993,64,8,256,4300,6.6,4650000
2018-06-04,Realme 6 Pro,Hà Nội,1274,472,1615,64,8,256,4300,6.6,4650000
2018-06-05,Realme 6 Pro,Hà Nội,377,387,4375,64,8,256,4300,6.6,4650000
2018-06-06,Realme 6 Pro,Hà Nội,598,281,2926,64,8,256,4300,6.6,4650000
2018-06-07,Realme 6 Pro,Hà Nội,598,458,1472,64,8,256,4300,6.6,4650000
2018-06-08,Realme 6 Pro,Hà Nội,1227,378,3847,64,8,256,4300,6.6,4650000
2018-06-09,Realme 6 Pro,Hà Nội,1234,333,2712,64,8,256,4300,6.6,4650000
2018-06-10,Realme 6 Pro,Hà Nội,332,383,1413,64,8,256,4300,6.6,4650000
2018-06-11,Realme 6 Pro,Hà Nội,847,356,5750,64,8,256,4300,6.6,4650000
2018-06-12,Realme 6 Pro,Hà Nội,438,336,3706,64,8,256,4300,6.6,4650000
2018-06-13,Realme 6 Pro,Hà Nội,1188,258,4489,64,8,256,4300,6.6,4650000
2018-06-14,Realme 6 Pro,Hà Nội,566,482,1415,64,8,256,4300,6.6,4650000
2018-06-15,Realme 6 Pro,Hà Nội,356,278,4128,64,8,256,4300,6.6,4650000
2018-06-16,Realme 6 Pro,Hà Nội,791,486,3697,64,8,256,4300,6.6,4650000
2018-06-17,Realme 6 Pro,Hà Nội,1267,370,5900,64,8,256,4300,6.6,4650000
2018-06-18,Realme 6 Pro,Hà Nội,438,386,1001,64,8,256,4300,6.6,4650000
2018-06-19,Realme 6 Pro,Hà Nội,753,438,1828,64,8,256,4300,6.6,4650000
2018-06-20,Realme 6 Pro,Hà Nội,935,450,4330,64,8,256,4300,6.6,4650000
2018-06-21,Realme 6 Pro,Hà Nội,738,479,2897,64,8,256,4300,6.6,4650000
2018-06-22,Realme 6 Pro,Hà Nội,614,408,2996,64,8,256,4300,6.6,4650000
2018-06-23,Realme 6 Pro,Hà Nội,1202,269,3531,64,8,256,4300,6.6,4650000
2018-06-24,Realme 6 Pro,Hà Nội,1280,395,5649,64,8,256,4300,6.6,4650000
2018-06-25,Realme 6 Pro,Hà Nội,544,442,2011,64,8,256,4300,6.6,4650000
2018-06-26,Realme 6 Pro,Hà Nội,529,243,5150,64,8,256,4300,6.6,4650000
2018-06-27,Realme 6 Pro,Hà Nội,976,386,1126,64,8,256,4300,6.6,4650000
2018-06-28,Realme 6 Pro,Hà Nội,409,306,1228,64,8,256,4300,6.6,4650000
2018-06-29,Realme 6 Pro,Hà Nội,660,408,3394,64,8,256,4300,6.6,4650000
2018-06-30,Realme 6 Pro,Hà Nội,412,223,4865,64,8,256,4300,6.6,4650000
2018-07-01,Realme 6 Pro,Hà Nội,971,368,5605,64,8,256,4300,6.6,4650000
2018-07-02,Realme 6 Pro,Hà Nội,345,337,3848,64,8,256,4300,6.6,4650000
2018-07-03,Realme 6 Pro,Hà Nội,1191,212,4065,64,8,256,4300,6.6,4650000
2018-07-04,Realme 6 Pro,Hà Nội,482,220,1335,64,8,256,4300,6.6,4650000
2018-07-05,Realme 6 Pro,Hà Nội,627,309,1789,64,8,256,4300,6.6,4650000
2018-07-06,Realme 6 Pro,Hà Nội,1221,247,2528,64,8,256,4300,6.6,4650000
2018-07-07,Realme 6 Pro,Hà Nội,607,455,2902,64,8,256,4300,6.6,4650000
2018-07-08,Realme 6 Pro,Hà Nội,728,501,2862,64,8,256,4300,6.6,4650000
2018-07-09,Realme 6 Pro,Hà Nội,1006,467,4279,64,8,256,4300,6.6,4650000
2018-07-10,Realme 6 Pro,Hà Nội,383,218,3725,64,8,256,4300,6.6,4650000
2018-07-11,Realme 6 Pro,Hà Nội,881,424,2800,64,8,256,4300,6.6,4650000
2018-07-12,Realme 6 Pro,Hà Nội,683,472,4986,64,8,256,4300,6.6,4650000
2018-07-13,Realme 6 Pro,Hà Nội,856,465,3061,64,8,256,4300,6.6,4650000
2018-07-14,Realme 6 Pro,Hà Nội,506,426,5593,64,8,256,4300,6.6,4650000
2018-07-15,Realme 6 Pro,Hà Nội,317,403,3099,64,8,256,4300,6.6,4650000
2018-07-16,Realme 6 Pro,Hà Nội,689,233,1647,64,8,256,4300,6.6,4650000
2018-07-17,Realme 6 Pro,Hà Nội,361,223,4163,64,8,256,4300,6.6,4650000
